,timestamp,Chrome,Facebook,Paco,카카오톡,캐시워크
0,2019-04-30 00:21:57.477,,,,,0.0
1,2019-04-30 00:26:57.477,,,,,0.7172166666666666
2,2019-04-30 02:21:57.477,,,,0.0,0.7172166666666666
3,2019-04-30 02:26:57.477,,,,1.1437833333333334,0.7927166666666666
4,2019-04-30 03:06:57.477,,0.0,,1.1437833333333334,0.7927166666666666
5,2019-04-30 03:11:57.477,,1.4459166666666667,,3.0241666666666664,1.3414666666666666
6,2019-04-30 03:46:57.477,,,,3.0241666666666664,1.3414666666666666
7,2019-04-30 03:51:57.477,,,,3.66875,1.8039
8,2019-04-30 04:01:57.477,0.0,1.4459166666666667,,3.66875,1.8039
9,2019-04-30 04:06:57.477,3.22815,7.731116666666667,,5.135466666666667,1.8309666666666666
10,2019-04-30 04:16:57.477,3.22815,7.731116666666667,,5.135466666666667,1.8309666666666666
11,2019-04-30 04:21:57.477,3.2521166666666668,9.73475,,10.746466666666667,1.8839333333333332
12,2019-04-30 04:31:57.477,,,0.0,10.746466666666667,1.8839333333333332
13,2019-04-30 04:36:57.477,,,0.7022,18.626283333333333,1.9708166666666667
14,2019-04-30 04:41:57.477,,,,20.268,
15,2019-04-30 04:46:57.477,,9.73475,,20.268,1.9708166666666667
16,2019-04-30 04:51:57.477,,10.397733333333333,,30.2251,2.359183333333333
17,2019-04-30 05:01:57.477,3.2521166666666668,,0.7022,30.2251,2.359183333333333
18,2019-04-30 05:06:57.477,3.3309166666666665,,1.2298666666666667,39.1546,2.5549833333333334
19,2019-04-30 05:16:57.477,3.3309166666666665,10.397733333333333,,39.1546,2.5549833333333334
20,2019-04-30 05:21:57.477,5.338,11.7389,,46.05741666666667,2.61305
21,2019-04-30 05:26:57.477,,,,,2.6578833333333334
22,2019-04-30 05:31:57.477,5.338,11.7389,,46.05741666666667,2.6578833333333334
23,2019-04-30 05:36:57.477,5.651866666666667,17.31395,,46.7067,2.821833333333333
24,2019-04-30 05:46:57.477,5.651866666666667,17.31395,,46.7067,2.821833333333333
25,2019-04-30 05:51:57.477,5.66575,19.52605,,49.48801666666667,3.0541666666666667
26,2019-04-30 06:01:57.477,5.66575,19.52605,1.2298666666666667,49.48801666666667,3.0541666666666667
27,2019-04-30 06:06:57.477,5.94045,20.408333333333335,1.9825833333333334,51.466833333333334,3.2933
28,2019-04-30 06:16:57.477,,,,51.466833333333334,
29,2019-04-30 06:21:57.477,,,,63.27545,
30,2019-04-30 06:31:57.477,5.94045,,,63.27545,3.2933
31,2019-04-30 06:36:57.477,5.991466666666667,,,71.49563333333333,3.78395
32,2019-04-30 06:46:57.477,,,1.9825833333333334,71.49563333333333,3.78395
33,2019-04-30 06:51:57.477,,,2.636616666666667,72.82556666666666,4.342116666666667
34,2019-04-30 07:01:57.477,,20.408333333333335,,72.82556666666666,4.342116666666667
35,2019-04-30 07:06:57.477,,24.22915,,75.19486666666667,4.4193
36,2019-04-30 07:16:57.477,,,,75.19486666666667,4.4193
37,2019-04-30 07:21:57.477,,,,79.97998333333334,4.5399666666666665
38,2019-04-30 07:31:57.477,,,2.636616666666667,79.97998333333334,4.5399666666666665
39,2019-04-30 07:36:57.477,,,3.048033333333333,82.16496666666667,4.62665
40,2019-04-30 07:46:57.477,,,,82.16496666666667,4.62665
41,2019-04-30 07:51:57.477,,,,84.8002,4.7688
42,2019-04-30 08:01:57.477,,,,84.8002,4.7688
43,2019-04-30 08:06:57.477,,,,89.08721666666666,4.8601
44,2019-04-30 08:16:57.477,5.991466666666667,,3.048033333333333,89.08721666666666,4.8601
45,2019-04-30 08:21:57.477,7.787733333333334,,3.4737666666666667,89.1024,4.9539
46,2019-04-30 08:31:57.477,7.787733333333334,,,,4.9539
47,2019-04-30 08:36:57.477,8.841216666666666,,,,4.988766666666667
48,2019-04-30 08:46:57.477,,24.22915,,89.1024,4.988766666666667
49,2019-04-30 08:51:57.477,,26.076,,90.08605,5.138716666666666
50,2019-04-30 09:01:57.477,,26.076,3.4737666666666667,90.08605,5.138716666666666
51,2019-04-30 09:06:57.477,,26.094483333333333,3.7058666666666666,90.20148333333333,5.52995
52,2019-04-30 09:16:57.477,,26.094483333333333,,90.20148333333333,5.52995
53,2019-04-30 09:21:57.477,,36.7439,,91.07761666666667,5.600733333333333
54,2019-04-30 09:31:57.477,,36.7439,,91.07761666666667,5.600733333333333
55,2019-04-30 09:36:57.477,,37.30983333333333,,92.60381666666666,5.913966666666667
56,2019-04-30 09:46:57.477,,,3.7058666666666666,92.60381666666666,5.913966666666667
57,2019-04-30 09:51:57.477,,,4.370683333333333,99.32011666666666,6.190366666666667
58,2019-04-30 10:06:57.477,,,,99.32011666666666,6.190366666666667
59,2019-04-30 10:11:57.477,,,,103.07953333333333,6.468383333333334
60,2019-04-30 10:21:57.477,8.841216666666666,,,103.07953333333333,6.468383333333334
61,2019-04-30 10:26:57.477,8.9304,,,105.38533333333334,7.36825
62,2019-04-30 10:36:57.477,,,4.370683333333333,105.38533333333334,7.36825
63,2019-04-30 10:41:57.477,,,5.504433333333333,106.49185,7.4461
64,2019-04-30 10:46:57.477,,,,106.53356666666667,
65,2019-04-30 10:51:57.477,,,,106.53356666666667,7.4461
66,2019-04-30 10:56:57.477,8.9304,37.30983333333333,,107.09535,7.5136
67,2019-04-30 11:01:57.477,,42.5263,,107.33746666666667,7.7725
68,2019-04-30 11:21:57.477,,,,107.33746666666667,7.7725
69,2019-04-30 11:26:57.477,,,,107.59078333333333,8.200166666666666
70,2019-04-30 11:36:57.477,,,,107.59078333333333,8.200166666666666
71,2019-04-30 11:41:57.477,,,,107.85573333333333,8.516566666666666
72,2019-04-30 11:51:57.477,,,,,8.516566666666666
73,2019-04-30 11:56:57.477,,,,,8.855133333333333
74,2019-04-30 12:21:57.477,,,,107.85573333333333,8.855133333333333
75,2019-04-30 12:26:57.477,,,,107.95085,9.298266666666667
76,2019-04-30 12:51:57.477,,,,,9.298266666666667
77,2019-04-30 12:56:57.477,,,,,9.657483333333333
78,2019-04-30 13:06:57.477,,42.5263,,107.95085,9.657483333333333
79,2019-04-30 13:11:57.477,8.95695,42.57253333333333,,109.40128333333334,9.95635
80,2019-04-30 13:21:57.477,8.95695,,,109.40128333333334,9.95635
81,2019-04-30 13:26:57.477,9.69135,,,111.19541666666667,10.605616666666666
82,2019-04-30 13:41:57.477,,,,111.19541666666667,10.605616666666666
83,2019-04-30 13:46:57.477,,,,111.98536666666666,10.65535
84,2019-04-30 14:01:57.477,,,,111.98536666666666,10.65535
85,2019-04-30 14:06:57.477,,,,112.25041666666667,11.029266666666667
86,2019-04-30 14:16:57.477,9.69135,,,112.25041666666667,11.029266666666667
87,2019-04-30 14:21:57.477,10.67355,,,121.9018,11.12725
88,2019-04-30 14:31:57.477,,,,121.9018,11.12725
89,2019-04-30 14:36:57.477,,,,127.40653333333333,11.386933333333333
90,2019-04-30 14:46:57.477,,,,,11.386933333333333
91,2019-04-30 14:51:57.477,,,,,11.925983333333333
92,2019-04-30 15:01:57.477,,,,127.40653333333333,11.925983333333333
93,2019-04-30 15:06:57.477,,,,128.3663,12.141316666666667
94,2019-04-30 15:26:57.477,,,,128.3663,12.141316666666667
95,2019-04-30 15:31:57.477,,,,128.83255,12.75535
96,2019-04-30 16:16:57.477,,,,128.83255,12.75535
97,2019-04-30 16:21:57.477,,,,129.86113333333333,12.806666666666667
98,2019-04-30 17:31:57.477,,,,129.86113333333333,12.806666666666667
99,2019-04-30 17:36:57.477,,,,130.94791666666666,13.4419
100,2019-04-30 18:16:57.477,,,,130.94791666666666,13.4419
101,2019-04-30 18:21:57.477,,,,131.10156666666666,14.311216666666667
102,2019-04-30 19:56:57.477,10.67355,,,131.10156666666666,14.311216666666667
103,2019-04-30 20:01:57.477,11.12685,,,131.11813333333333,14.39595
104,2019-04-30 23:11:57.477,,42.57253333333333,,131.11813333333333,14.39595
105,2019-04-30 23:16:57.477,,42.69388333333333,,131.2196,14.861716666666666
