,timestamp,Chrome,Facebook,Paco,카카오톡,캐시워크
73,2019-05-06 13:40:22.158,,,2.82275,37.64195,12.045433333333333
74,2019-05-06 13:45:22.158,,,3.0671166666666667,38.460683333333336,12.66895
75,2019-05-06 13:55:22.158,,,,38.460683333333336,12.66895
76,2019-05-06 14:00:22.158,,,,39.6495,12.762616666666666
77,2019-05-06 14:10:22.158,,,,39.6495,12.762616666666666
78,2019-05-06 14:15:22.158,,,,40.27961666666667,12.828816666666667
79,2019-05-06 14:30:22.158,,,,40.27961666666667,12.828816666666667
80,2019-05-06 14:35:22.158,,,,42.1862,14.378933333333332
81,2019-05-06 15:10:22.158,,,,,14.378933333333332
82,2019-05-06 15:15:22.158,,,,,14.885683333333333
83,2019-05-06 16:00:22.158,,,,,14.885683333333333
84,2019-05-06 16:05:22.158,,,,,15.054
85,2019-05-06 16:55:22.158,,94.62601666666667,,42.1862,15.054
86,2019-05-06 17:00:22.158,,96.1551,,49.19671666666667,15.544633333333334
87,2019-05-06 17:25:22.158,,96.1551,,49.19671666666667,15.544633333333334
88,2019-05-06 17:30:22.158,,105.14925,,51.81503333333333,15.588483333333333
89,2019-05-06 17:50:22.158,,105.14925,,51.81503333333333,15.588483333333333
90,2019-05-06 17:55:22.158,,113.1887,,55.927,15.906916666666667
91,2019-05-06 18:05:22.158,,113.1887,,55.927,15.906916666666667
92,2019-05-06 18:10:22.158,,113.24266666666666,,56.02068333333333,15.94665
93,2019-05-06 19:45:22.158,,113.24266666666666,,,15.94665
94,2019-05-06 20:10:22.158,,113.39225,,,16.05195
