,timestamp,Chrome,Facebook,Paco,카카오톡,캐시워크
0,2019-05-05 01:50:22.158,,0.0,0.0,0.0,0.0
1,2019-05-05 02:05:22.158,,0.015733333333333332,0.35805,0.6043166666666666,0.044
2,2019-05-05 04:00:22.158,0.0,0.015733333333333332,,0.6043166666666666,0.044
3,2019-05-05 04:05:22.158,0.39208333333333334,5.468833333333333,,2.677583333333333,0.11848333333333333
4,2019-05-05 04:15:22.158,,5.468833333333333,,2.677583333333333,
5,2019-05-05 04:20:22.158,,14.048716666666667,,4.639883333333334,
6,2019-05-05 04:30:22.158,,14.048716666666667,0.35805,,
7,2019-05-05 04:35:22.158,,23.448433333333334,0.5757333333333333,,
8,2019-05-05 05:15:22.158,,23.448433333333334,0.5757333333333333,4.639883333333334,
9,2019-05-05 05:20:22.158,,75.07283333333334,0.8490166666666666,5.6932833333333335,
10,2019-05-05 05:30:22.158,,75.07283333333334,,,0.11848333333333333
11,2019-05-05 05:35:22.158,,87.77041666666666,,,0.13516666666666666
12,2019-05-05 05:45:22.158,,87.77041666666666,0.8490166666666666,5.6932833333333335,0.13516666666666666
13,2019-05-05 05:50:22.158,,91.63336666666666,1.1956666666666667,6.8782,0.19541666666666666
14,2019-05-05 06:05:22.158,0.39208333333333334,91.63336666666666,1.1956666666666667,6.8782,0.19541666666666666
15,2019-05-05 06:10:22.158,,,,,0.21233333333333335
16,2019-05-05 06:20:22.158,,93.9448,1.5155,8.386266666666666,
17,2019-05-05 06:25:22.158,,93.9448,1.5155,8.386266666666666,
18,2019-05-05 06:35:22.158,,117.54775,1.93475,9.245716666666667,
19,2019-05-05 06:45:22.158,,,,9.245716666666667,
20,2019-05-05 06:50:22.158,,,,22.936933333333332,
21,2019-05-05 07:00:22.158,,117.54775,,22.936933333333332,0.21233333333333335
22,2019-05-05 07:05:22.158,,117.65163333333334,,31.69565,0.30245
23,2019-05-05 07:15:22.158,,117.65163333333334,,31.69565,0.30245
24,2019-05-05 07:20:22.158,,126.08283333333334,,35.39093333333334,0.3741
25,2019-05-05 07:30:22.158,,126.08283333333334,1.93475,35.39093333333334,0.3741
26,2019-05-05 07:35:22.158,,128.01305,2.1852,43.15995,0.5567333333333333
27,2019-05-05 07:45:22.158,,,,,0.5567333333333333
28,2019-05-05 07:50:22.158,,,,,0.85655
29,2019-05-05 08:15:22.158,,,2.1852,43.15995,0.85655
30,2019-05-05 08:20:22.158,0.4371333333333333,,3.0334833333333333,47.016083333333334,0.99995
31,2019-05-05 08:30:22.158,,,,47.016083333333334,0.99995
32,2019-05-05 08:35:22.158,,,,54.6147,1.1128333333333333
33,2019-05-05 08:45:22.158,,,3.0334833333333333,54.6147,1.1128333333333333
34,2019-05-05 08:50:22.158,,,3.548216666666667,61.644466666666666,1.5922166666666666
35,2019-05-05 09:00:22.158,0.4371333333333333,,,61.644466666666666,1.5922166666666666
36,2019-05-05 09:05:22.158,2.576233333333333,,,63.97163333333334,2.7731666666666666
37,2019-05-05 09:30:22.158,2.576233333333333,,,63.97163333333334,2.7731666666666666
38,2019-05-05 09:35:22.158,2.608983333333333,,,64.26455,2.8125
39,2019-05-05 09:45:22.158,,128.01305,3.548216666666667,64.26455,2.8125
40,2019-05-05 09:50:22.158,,128.95795,3.7525166666666667,64.56041666666667,2.9028833333333335
41,2019-05-05 10:00:22.158,,,,64.56041666666667,2.9028833333333335
42,2019-05-05 10:05:22.158,,,,64.68971666666667,8.619066666666667
43,2019-05-05 10:15:22.158,,,3.7525166666666667,,8.619066666666667
44,2019-05-05 10:20:22.158,,,4.20245,,8.639683333333334
45,2019-05-05 10:45:22.158,,,,64.68971666666667,8.639683333333334
46,2019-05-05 10:50:22.158,,,,65.07548333333334,8.723683333333334
